transect,site,yrplanted,plot,Source,year,yrEm,treat,nseed.orig,nseed.rem,nEm,nFlwr,nR,avLn1new,avJnew,excl.str
NK,A1,2011,11,L,2014,3,dormant,25,16,0,NA,NA,NA,NA,keep
NK,A1,2011,11,L,2015,4,dormant,25,16,0,NA,NA,NA,NA,keep
NK,A1,2011,11,M,2013,2,dormant,25,13,0,NA,NA,NA,NA,keep
NK,A1,2011,11,M,2014,3,dormant,25,13,1,0,0,4,203,keep
NK,A1,2011,11,M,2015,4,dormant,25,12,0,NA,NA,NA,NA,keep
NK,A1,2011,11,H,2013,2,dormant,25,10,0,NA,NA,NA,NA,keep
NK,A1,2011,11,H,2014,3,dormant,25,10,0,NA,NA,NA,NA,keep
NK,A1,2011,11,H,2015,4,dormant,25,10,0,NA,NA,NA,NA,keep
NK,A1,2011,11,F,2013,2,dormant,25,6,0,NA,NA,NA,NA,keep
NK,A1,2011,11,F,2014,3,dormant,25,6,0,NA,NA,NA,NA,keep
NK,A1,2011,11,F,2015,4,dormant,25,6,0,NA,NA,NA,NA,keep
NK,A1,2011,11,MT,2013,2,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A1,2011,11,MT,2014,3,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A1,2011,11,MT,2015,4,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A1,2011,12,L,2013,2,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A1,2011,12,L,2014,3,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A1,2011,12,L,2015,4,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A1,2011,12,M,2013,2,dormant,25,14,3,2,0,5.333333333,211,keep
NK,A1,2011,12,M,2014,3,dormant,25,11,0,NA,NA,NA,NA,keep
NK,A1,2011,12,M,2015,4,dormant,25,11,0,NA,NA,NA,NA,keep
NK,A1,2011,12,H,2013,2,dormant,25,12,1,1,1,1,184,keep
NK,A1,2011,12,H,2014,3,dormant,25,11,0,NA,NA,NA,NA,keep
NK,A1,2011,12,H,2015,4,dormant,25,11,0,NA,NA,NA,NA,keep
NK,A1,2011,12,F,2013,2,dormant,25,14,0,NA,NA,NA,NA,keep
NK,A1,2011,12,F,2014,3,dormant,25,14,0,NA,NA,NA,NA,keep
NK,A1,2011,12,F,2015,4,dormant,25,14,0,NA,NA,NA,NA,keep
NK,A1,2011,13,L,2013,2,dormant,25,7,0,NA,NA,NA,NA,keep
NK,A1,2011,13,L,2014,3,dormant,25,7,0,NA,NA,NA,NA,keep
NK,A1,2011,13,L,2015,4,dormant,25,7,0,NA,NA,NA,NA,keep
NK,A1,2011,13,M,2013,2,dormant,25,18,2,1,0,1.5,190.5,keep
NK,A1,2011,13,M,2014,3,dormant,25,16,0,NA,NA,NA,NA,keep
NK,A1,2011,13,M,2015,4,dormant,25,16,1,NA,NA,NA,202,keep
NK,A1,2011,13,H,2013,2,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A1,2011,13,H,2014,3,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A1,2011,13,H,2015,4,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A1,2011,13,F,2013,2,dormant,25,19,0,NA,NA,NA,NA,keep
NK,A1,2011,13,F,2014,3,dormant,25,19,0,NA,NA,NA,NA,keep
NK,A1,2011,13,F,2015,4,dormant,25,19,0,NA,NA,NA,NA,keep
NK,A1,2011,13,MT,2013,2,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A1,2011,13,MT,2014,3,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A1,2011,13,MT,2015,4,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A1,2011,14,L,2013,2,dormant,25,15,0,NA,NA,NA,NA,keep
NK,A1,2011,14,L,2014,3,dormant,25,15,0,NA,NA,NA,NA,keep
NK,A1,2011,14,L,2015,4,dormant,25,15,0,NA,NA,NA,NA,keep
NK,A1,2011,14,M,2013,2,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A1,2011,14,M,2014,3,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A1,2011,14,M,2015,4,dormant,25,21,1,NA,NA,NA,202,keep
NK,A1,2011,14,H,2013,2,dormant,25,19,0,NA,NA,NA,NA,keep
NK,A1,2011,14,H,2014,3,dormant,25,19,0,NA,NA,NA,NA,keep
NK,A1,2011,14,H,2015,4,dormant,25,19,0,NA,NA,NA,NA,keep
NK,A1,2011,14,F,2013,2,dormant,25,23,0,NA,NA,NA,NA,keep
NK,A1,2011,14,F,2014,3,dormant,25,23,0,NA,NA,NA,NA,keep
NK,A1,2011,14,F,2015,4,dormant,25,23,0,NA,NA,NA,NA,keep
NK,A1,2011,14,MT,2013,2,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A1,2011,14,MT,2014,3,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A1,2011,14,MT,2015,4,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A1,2011,15,L,2013,2,dormant,25,8,1,0,0,1,184,keep
NK,A1,2011,15,L,2014,3,dormant,25,7,0,NA,NA,NA,NA,keep
NK,A1,2011,15,L,2015,4,dormant,25,7,0,NA,NA,NA,NA,keep
NK,A1,2011,15,M,2013,2,dormant,25,23,3,2,0,2.333333333,193,keep
NK,A1,2011,15,M,2014,3,dormant,25,20,2,1,0,3,196.5,keep
NK,A1,2011,15,M,2015,4,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A1,2011,15,H,2013,2,dormant,25,12,0,NA,NA,NA,NA,keep
NK,A1,2011,15,H,2014,3,dormant,25,12,0,NA,NA,NA,NA,keep
NK,A1,2011,15,H,2015,4,dormant,25,12,0,NA,NA,NA,NA,keep
NK,A1,2011,15,F,2013,2,dormant,25,16,0,NA,NA,NA,NA,keep
NK,A1,2011,15,F,2014,3,dormant,25,16,0,NA,NA,NA,NA,keep
NK,A1,2011,15,F,2015,4,dormant,25,16,0,NA,NA,NA,NA,keep
NK,A1,2011,16,L,2013,2,dormant,25,23,5,3,0,5.4,213,keep
NK,A1,2011,16,L,2014,3,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A1,2011,16,L,2015,4,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A1,2011,16,M,2013,2,dormant,25,25,3,3,1,5.333333333,211.6666667,keep
NK,A1,2011,16,M,2014,3,dormant,25,22,2,0,0,2,190,keep
NK,A1,2011,16,M,2015,4,dormant,25,20,1,NA,NA,NA,202,keep
NK,A1,2011,16,H,2013,2,dormant,25,23,1,1,0,5,211,keep
NK,A1,2011,16,H,2014,3,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A1,2011,16,H,2015,4,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A1,2011,16,MT,2013,2,dormant,25,18,2,1,0,1,184,keep
NK,A1,2011,16,MT,2014,3,dormant,25,16,0,NA,NA,NA,NA,keep
NK,A1,2011,16,MT,2015,4,dormant,25,16,0,NA,NA,NA,NA,keep
NK,A1,2011,17,L,2013,2,dormant,25,14,0,NA,NA,NA,NA,keep
NK,A1,2011,17,L,2014,3,dormant,25,14,0,NA,NA,NA,NA,keep
NK,A1,2011,17,L,2015,4,dormant,25,14,3,NA,NA,NA,202,keep
NK,A1,2011,17,M,2013,2,dormant,25,23,1,1,0,4,197,keep
NK,A1,2011,17,M,2014,3,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A1,2011,17,M,2015,4,dormant,25,22,2,NA,NA,NA,202,keep
NK,A1,2011,17,H,2013,2,dormant,25,12,3,2,0,7.333333333,225.6666667,keep
NK,A1,2011,17,H,2014,3,dormant,25,9,1,0,0,2,190,keep
NK,A1,2011,17,H,2015,4,dormant,25,8,0,NA,NA,NA,NA,keep
NK,A1,2011,17,F,2013,2,dormant,25,9,2,0,0,3,197.5,keep
NK,A1,2011,17,F,2014,3,dormant,25,7,2,1,0,3,190,keep
NK,A1,2011,17,F,2015,4,dormant,25,5,0,NA,NA,NA,NA,keep
NK,A1,2011,17,MT,2013,2,dormant,25,25,0,NA,NA,NA,NA,keep
NK,A1,2011,17,MT,2014,3,dormant,25,25,0,NA,NA,NA,NA,keep
NK,A1,2011,17,MT,2015,4,dormant,25,25,0,NA,NA,NA,NA,keep
NK,A1,2011,18,L,2013,2,dormant,25,22,4,4,0,2,190.5,excl
NK,A1,2011,18,L,2014,3,dormant,25,18,3,1,0,4.333333333,202,excl
NK,A1,2011,18,L,2015,4,dormant,25,15,0,NA,NA,NA,NA,excl
NK,A1,2011,18,M,2013,2,dormant,25,25,2,2,0,2.5,190.5,keep
NK,A1,2011,18,M,2014,3,dormant,25,23,1,1,0,3,190,keep
NK,A1,2011,18,M,2015,4,dormant,25,22,1,NA,NA,NA,202,keep
NK,A1,2011,18,H,2013,2,dormant,25,15,2,0,0,2.5,190.5,excl
NK,A1,2011,18,H,2014,3,dormant,25,13,3,1,0,5.333333333,215.6666667,excl
NK,A1,2011,18,H,2015,4,dormant,25,10,2,NA,NA,NA,202,excl
NK,A1,2011,18,F,2013,2,dormant,25,23,3,3,0,4.333333333,202,keep
NK,A1,2011,18,F,2014,3,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A1,2011,18,F,2015,4,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A1,2011,18,MT,2013,2,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A1,2011,18,MT,2014,3,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A1,2011,18,MT,2015,4,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A1,2011,19,L,2013,2,dormant,25,14,2,2,0,4,208,keep
NK,A1,2011,19,L,2014,3,dormant,25,12,2,1,0,1.5,190,keep
NK,A1,2011,19,L,2015,4,dormant,25,10,0,NA,NA,NA,NA,keep
NK,A1,2011,19,M,2013,2,dormant,25,21,1,0,0,7,219,keep
NK,A1,2011,19,M,2014,3,dormant,25,20,1,1,0,14,267,keep
NK,A1,2011,19,M,2015,4,dormant,25,19,1,NA,NA,NA,202,keep
NK,A1,2011,19,H,2013,2,dormant,25,15,0,NA,NA,NA,NA,excl
NK,A1,2011,19,H,2014,3,dormant,25,15,0,NA,NA,NA,NA,excl
NK,A1,2011,19,H,2015,4,dormant,25,15,0,NA,NA,NA,NA,excl
NK,A1,2011,19,F,2013,2,dormant,25,24,0,NA,NA,NA,NA,keep
NK,A1,2011,19,F,2014,3,dormant,25,24,0,NA,NA,NA,NA,keep
NK,A1,2011,19,F,2015,4,dormant,25,24,0,NA,NA,NA,NA,keep
NK,A1,2011,19,MT,2013,2,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A1,2011,19,MT,2014,3,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A1,2011,19,MT,2015,4,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A1,2011,20,L,2013,2,dormant,25,20,6,3,0,4,192.6666667,keep
NK,A1,2011,20,M,2013,2,dormant,25,21,2,2,0,3,219,keep
NK,A1,2011,20,M,2014,3,dormant,25,19,1,0,0,2,190,keep
NK,A1,2011,20,M,2015,4,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A1,2011,20,H,2013,2,dormant,25,22,5,3,1,2.8,184,excl
NK,A1,2011,20,F,2013,2,dormant,25,18,6,5,0,3.666666667,190.6666667,keep
NK,A1,2011,20,MT,2013,2,dormant,25,25,0,NA,NA,NA,NA,keep
NK,A1,2011,20,MT,2014,3,dormant,25,25,0,NA,NA,NA,NA,keep
NK,A1,2011,20,MT,2015,4,dormant,25,25,0,NA,NA,NA,NA,keep
NK,A2,2010,1,L,2012,2,dormant,25,24,0,NA,NA,NA,NA,keep
NK,A2,2010,1,L,2013,3,dormant,25,24,0,NA,NA,NA,NA,keep
NK,A2,2010,1,L,2014,4,dormant,25,24,0,NA,NA,NA,NA,keep
NK,A2,2010,1,L,2015,5,dormant,25,24,0,NA,NA,NA,NA,keep
NK,A2,2010,1,M,2012,2,dormant,25,25,0,NA,NA,NA,NA,keep
NK,A2,2010,1,M,2013,3,dormant,25,25,2,2,1,10,225,keep
NK,A2,2010,1,M,2014,4,dormant,25,23,0,NA,NA,NA,NA,excl
NK,A2,2010,1,M,2015,5,dormant,25,23,3,NA,NA,NA,195,excl
NK,A2,2010,1,H,2012,2,dormant,25,23,1,0,0,5,238,keep
NK,A2,2010,1,H,2013,3,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A2,2010,1,H,2014,4,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A2,2010,1,H,2015,5,dormant,25,22,1,NA,NA,NA,195,keep
NK,A2,2010,1,F,2012,2,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A2,2010,1,F,2013,3,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A2,2010,1,F,2014,4,dormant,25,18,2,0,0,2,190,keep
NK,A2,2010,1,F,2015,5,dormant,25,16,0,NA,NA,NA,NA,keep
NK,A2,2010,1,MT,2012,2,dormant,25,20,2,1,0,8,238,keep
NK,A2,2010,1,MT,2013,3,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A2,2010,1,MT,2014,4,dormant,25,18,1,0,0,2,190,keep
NK,A2,2010,1,MT,2015,5,dormant,25,17,0,NA,NA,NA,NA,keep
NK,A2,2010,2,L,2012,2,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A2,2010,2,L,2013,3,dormant,25,21,4,0,0,1.5,193.5,keep
NK,A2,2010,2,L,2014,4,dormant,25,17,1,0,0,0,190,keep
NK,A2,2010,2,L,2015,5,dormant,25,16,1,NA,NA,NA,195,keep
NK,A2,2010,2,M,2012,2,dormant,25,23,0,NA,NA,NA,NA,keep
NK,A2,2010,2,M,2013,3,dormant,25,23,2,0,0,1.5,190,keep
NK,A2,2010,2,M,2014,4,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A2,2010,2,M,2015,5,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A2,2010,2,H,2012,2,dormant,25,23,0,NA,NA,NA,NA,keep
NK,A2,2010,2,H,2013,3,dormant,25,23,2,1,0,1,183,keep
NK,A2,2010,2,H,2014,4,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A2,2010,2,H,2015,5,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A2,2010,2,F,2012,2,dormant,25,21,2,0,0,6.5,238,keep
NK,A2,2010,2,F,2013,3,dormant,25,19,4,0,0,1.5,190,keep
NK,A2,2010,2,F,2014,4,dormant,25,15,0,NA,NA,NA,NA,keep
NK,A2,2010,2,F,2015,5,dormant,25,15,0,NA,NA,NA,NA,keep
NK,A2,2010,2,MT,2012,2,dormant,25,24,2,2,0,7,238,keep
NK,A2,2010,2,MT,2013,3,dormant,25,22,2,2,0,2.5,197,keep
NK,A2,2010,2,MT,2014,4,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A2,2010,2,MT,2015,5,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A2,2010,3,L,2012,2,dormant,25,20,1,0,0,6,238,keep
NK,A2,2010,3,L,2013,3,dormant,25,19,1,1,0,2,197,keep
NK,A2,2010,3,L,2014,4,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A2,2010,3,L,2015,5,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A2,2010,3,M,2012,2,dormant,25,21,1,0,0,5,238,keep
NK,A2,2010,3,M,2013,3,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A2,2010,3,M,2014,4,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A2,2010,3,M,2015,5,dormant,25,20,1,NA,NA,NA,195,keep
NK,A2,2010,3,H,2012,2,dormant,25,18,1,0,0,1,238,keep
NK,A2,2010,3,H,2013,3,dormant,25,17,0,NA,NA,NA,NA,keep
NK,A2,2010,3,H,2014,4,dormant,25,17,0,NA,NA,NA,NA,keep
NK,A2,2010,3,H,2015,5,dormant,25,17,0,NA,NA,NA,NA,keep
NK,A2,2010,3,F,2012,2,dormant,25,23,7,2,0,5.571428571,242.7142857,keep
NK,A2,2010,3,F,2013,3,dormant,25,16,2,0,0,1.5,204,keep
NK,A2,2010,3,F,2014,4,dormant,25,14,0,NA,NA,NA,NA,keep
NK,A2,2010,3,F,2015,5,dormant,25,14,1,NA,NA,NA,195,keep
NK,A2,2010,3,MT,2012,2,dormant,25,16,5,2,0,6.4,238,keep
NK,A2,2010,3,MT,2013,3,dormant,25,11,1,1,0,4,211,keep
NK,A2,2010,3,MT,2014,4,dormant,25,10,0,NA,NA,NA,NA,keep
NK,A2,2010,3,MT,2015,5,dormant,25,10,1,NA,NA,NA,195,keep
NK,A2,2010,4,L,2012,2,dormant,25,15,2,0,0,5.5,257,keep
NK,A2,2010,4,L,2013,3,dormant,25,13,2,0,0,2,197,keep
NK,A2,2010,4,L,2014,4,dormant,25,11,0,NA,NA,NA,NA,keep
NK,A2,2010,4,L,2015,5,dormant,25,11,0,NA,NA,NA,NA,keep
NK,A2,2010,4,M,2012,2,dormant,25,15,4,2,0,6.5,257,keep
NK,A2,2010,4,M,2013,3,dormant,25,11,3,1,0,1.666666667,192.3333333,keep
NK,A2,2010,4,M,2014,4,dormant,25,8,0,NA,NA,NA,NA,keep
NK,A2,2010,4,M,2015,5,dormant,25,8,0,NA,NA,NA,NA,keep
NK,A2,2010,4,H,2012,2,dormant,25,11,2,2,0,8,257,keep
NK,A2,2010,4,H,2013,3,dormant,25,9,3,2,0,2.666666667,201.6666667,keep
NK,A2,2010,4,H,2014,4,dormant,25,6,0,NA,NA,NA,NA,keep
NK,A2,2010,4,H,2015,5,dormant,25,6,1,NA,NA,NA,195,keep
NK,A2,2010,4,F,2012,2,dormant,25,16,2,0,0,5.5,257,keep
NK,A2,2010,4,F,2013,3,dormant,25,14,0,NA,NA,NA,NA,keep
NK,A2,2010,4,F,2014,4,dormant,25,14,1,0,0,1,190,keep
NK,A2,2010,4,F,2015,5,dormant,25,13,1,NA,NA,NA,195,keep
NK,A2,2010,4,MT,2012,2,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A2,2010,4,MT,2013,3,dormant,25,22,1,0,0,2,197,keep
NK,A2,2010,4,MT,2014,4,dormant,25,21,1,0,0,1,190,keep
NK,A2,2010,4,MT,2015,5,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A2,2010,5,L,2012,2,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A2,2010,5,L,2013,3,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A2,2010,5,L,2014,4,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A2,2010,5,L,2015,5,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A2,2010,5,M,2012,2,dormant,25,22,1,0,0,3,257,keep
NK,A2,2010,5,M,2013,3,dormant,25,21,3,0,0,2.333333333,201.6666667,keep
NK,A2,2010,5,M,2014,4,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A2,2010,5,M,2015,5,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A2,2010,5,H,2012,2,dormant,25,19,1,0,0,5,257,keep
NK,A2,2010,5,H,2013,3,dormant,25,18,5,1,0,2.4,194.2,keep
NK,A2,2010,5,H,2014,4,dormant,25,13,1,0,0,2,190,keep
NK,A2,2010,5,H,2015,5,dormant,25,12,0,NA,NA,NA,NA,keep
NK,A2,2010,5,F,2012,2,dormant,25,24,0,NA,NA,NA,NA,keep
NK,A2,2010,5,F,2013,3,dormant,25,24,0,NA,NA,NA,NA,keep
NK,A2,2010,5,F,2014,4,dormant,25,24,0,NA,NA,NA,NA,keep
NK,A2,2010,5,F,2015,5,dormant,25,24,0,NA,NA,NA,NA,keep
NK,A2,2010,5,MT,2012,2,dormant,25,24,1,1,1,9,257,keep
NK,A2,2010,5,MT,2013,3,dormant,25,23,2,0,0,3,197,keep
NK,A2,2010,5,MT,2014,4,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A2,2010,5,MT,2015,5,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A2,2010,6,L,2012,2,dormant,25,13,0,NA,NA,NA,NA,keep
NK,A2,2010,6,L,2013,3,dormant,25,13,0,NA,NA,NA,NA,keep
NK,A2,2010,6,L,2014,4,dormant,25,13,0,NA,NA,NA,NA,keep
NK,A2,2010,6,L,2015,5,dormant,25,13,0,NA,NA,NA,NA,keep
NK,A2,2010,6,M,2012,2,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A2,2010,6,M,2013,3,dormant,25,20,1,1,0,6,225,keep
NK,A2,2010,6,M,2014,4,dormant,25,19,0,NA,NA,NA,NA,keep
NK,A2,2010,6,M,2015,5,dormant,25,19,2,NA,NA,NA,195,keep
NK,A2,2010,6,H,2012,2,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A2,2010,6,H,2013,3,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A2,2010,6,H,2014,4,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A2,2010,6,H,2015,5,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A2,2010,6,F,2012,2,dormant,25,23,1,0,0,9,257,keep
NK,A2,2010,6,F,2013,3,dormant,25,22,3,1,0,1.333333333,183,keep
NK,A2,2010,6,F,2014,4,dormant,25,19,0,NA,NA,NA,NA,keep
NK,A2,2010,6,F,2015,5,dormant,25,19,0,NA,NA,NA,NA,keep
NK,A2,2010,6,MT,2012,2,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A2,2010,6,MT,2013,3,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A2,2010,6,MT,2014,4,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A2,2010,6,MT,2015,5,dormant,25,22,1,NA,NA,NA,195,keep
NK,A2,2010,7,L,2012,2,dormant,25,16,2,0,0,5.5,257,keep
NK,A2,2010,7,L,2013,3,dormant,25,14,2,0,0,0.5,183,keep
NK,A2,2010,7,L,2014,4,dormant,25,12,0,NA,NA,NA,NA,keep
NK,A2,2010,7,L,2015,5,dormant,25,12,0,NA,NA,NA,NA,keep
NK,A2,2010,7,M,2012,2,dormant,25,24,0,NA,NA,NA,NA,keep
NK,A2,2010,7,M,2013,3,dormant,25,24,1,0,0,1,183,keep
NK,A2,2010,7,M,2014,4,dormant,25,23,0,NA,NA,NA,NA,keep
NK,A2,2010,7,M,2015,5,dormant,25,23,0,NA,NA,NA,NA,keep
NK,A2,2010,7,H,2012,2,dormant,25,19,3,0,0,7.333333333,257,keep
NK,A2,2010,7,H,2013,3,dormant,25,16,0,NA,NA,NA,NA,keep
NK,A2,2010,7,H,2014,4,dormant,25,16,0,NA,NA,NA,NA,keep
NK,A2,2010,7,H,2015,5,dormant,25,16,2,NA,NA,NA,195,keep
NK,A2,2010,7,F,2012,2,dormant,25,19,4,1,1,5,257,keep
NK,A2,2010,7,F,2013,3,dormant,25,15,0,NA,NA,NA,NA,keep
NK,A2,2010,7,F,2014,4,dormant,25,15,0,NA,NA,NA,NA,keep
NK,A2,2010,7,F,2015,5,dormant,25,15,1,NA,NA,NA,195,keep
NK,A2,2010,7,MT,2012,2,dormant,25,25,0,NA,NA,NA,NA,keep
NK,A2,2010,7,MT,2013,3,dormant,25,25,1,0,0,1,183,keep
NK,A2,2010,7,MT,2014,4,dormant,25,24,1,0,0,0,190,keep
NK,A2,2010,7,MT,2015,5,dormant,25,23,0,NA,NA,NA,NA,keep
NK,A2,2010,8,L,2012,2,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A2,2010,8,L,2013,3,dormant,25,22,5,0,0,1.6,194.2,keep
NK,A2,2010,8,L,2014,4,dormant,25,17,0,NA,NA,NA,NA,keep
NK,A2,2010,8,L,2015,5,dormant,25,17,0,NA,NA,NA,NA,keep
NK,A2,2010,8,M,2012,2,dormant,25,21,4,0,0,6.75,257,keep
NK,A2,2010,8,M,2013,3,dormant,25,17,2,0,0,2,197,keep
NK,A2,2010,8,M,2014,4,dormant,25,15,0,NA,NA,NA,NA,keep
NK,A2,2010,8,M,2015,5,dormant,25,15,0,NA,NA,NA,NA,keep
NK,A2,2010,8,H,2012,2,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A2,2010,8,H,2013,3,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A2,2010,8,H,2014,4,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A2,2010,8,H,2015,5,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A2,2010,8,F,2012,2,dormant,25,17,3,0,0,5.666666667,257,keep
NK,A2,2010,8,F,2013,3,dormant,25,14,4,1,0,1,183,keep
NK,A2,2010,8,F,2014,4,dormant,25,10,0,NA,NA,NA,NA,keep
NK,A2,2010,8,F,2015,5,dormant,25,10,0,NA,NA,NA,NA,keep
NK,A2,2010,8,MT,2012,2,dormant,25,22,6,2,0,5.666666667,257,keep
NK,A2,2010,8,MT,2013,3,dormant,25,16,1,0,0,4,211,keep
NK,A2,2010,8,MT,2014,4,dormant,25,15,0,NA,NA,NA,NA,keep
NK,A2,2010,8,MT,2015,5,dormant,25,15,0,NA,NA,NA,NA,keep
NK,A2,2010,9,L,2012,2,dormant,25,13,1,0,0,6,257,keep
NK,A2,2010,9,L,2013,3,dormant,25,12,0,NA,NA,NA,NA,keep
NK,A2,2010,9,L,2014,4,dormant,25,12,1,0,0,1,190,keep
NK,A2,2010,9,L,2015,5,dormant,25,11,0,NA,NA,NA,NA,keep
NK,A2,2010,9,M,2012,2,dormant,25,25,1,0,0,6,257,keep
NK,A2,2010,9,M,2013,3,dormant,25,24,1,0,0,2,197,keep
NK,A2,2010,9,M,2014,4,dormant,25,23,0,NA,NA,NA,NA,keep
NK,A2,2010,9,M,2015,5,dormant,25,23,3,NA,NA,NA,195,keep
NK,A2,2010,9,H,2012,2,dormant,25,21,1,0,0,5,257,keep
NK,A2,2010,9,H,2013,3,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A2,2010,9,H,2014,4,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A2,2010,9,H,2015,5,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A2,2010,9,MT,2012,2,dormant,25,20,1,0,0,6,257,keep
NK,A2,2010,9,MT,2013,3,dormant,25,19,2,0,0,2.5,211,keep
NK,A2,2010,9,MT,2014,4,dormant,25,17,0,NA,NA,NA,NA,keep
NK,A2,2010,9,MT,2015,5,dormant,25,17,0,NA,NA,NA,NA,keep
NK,A2,2010,10,L,2012,2,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A2,2010,10,L,2013,3,dormant,25,20,2,0,0,2,204,keep
NK,A2,2010,10,L,2014,4,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A2,2010,10,L,2015,5,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A2,2010,10,M,2012,2,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A2,2010,10,M,2013,3,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A2,2010,10,M,2014,4,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A2,2010,10,M,2015,5,dormant,25,22,2,NA,NA,NA,195,keep
NK,A2,2010,10,H,2012,2,dormant,25,20,1,0,0,6,257,keep
NK,A2,2010,10,H,2013,3,dormant,25,19,0,NA,NA,NA,NA,keep
NK,A2,2010,10,H,2014,4,dormant,25,19,0,NA,NA,NA,NA,keep
NK,A2,2010,10,H,2015,5,dormant,25,19,0,NA,NA,NA,NA,keep
NK,A2,2010,10,F,2012,2,dormant,25,13,1,0,0,6,257,keep
NK,A2,2010,10,F,2013,3,dormant,25,12,2,0,0,1.5,197,keep
NK,A2,2010,10,F,2014,4,dormant,25,10,0,NA,NA,NA,NA,keep
NK,A2,2010,10,F,2015,5,dormant,25,10,0,NA,NA,NA,NA,keep
NK,A2,2010,10,MT,2012,2,dormant,25,23,0,NA,NA,NA,NA,keep
NK,A2,2010,10,MT,2013,3,dormant,25,23,1,0,0,1,197,keep
